req_time	req_url	req_resopnse
2023/5/4 22:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.9117992", "down": "0.045488354", "stationary": "0.04271246"}
2023/5/4 23:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.7435729", "down": "0.044342093", "stationary": "0.21208498"}
2023/5/4 23:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.2967344", "down": "0.4928611", "stationary": "0.21040462"}
2023/5/4 23:00	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.12564707", "down": "0.19814844", "stationary": "0.6762045"}
2023/5/4 23:01	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.026780793", "down": "0.9044442", "stationary": "0.068774916"}
2023/5/4 23:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.41491434", "down": "0.11129961", "stationary": "0.4737861"}
2023/5/4 23:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.28604406", "down": "0.4952261", "stationary": "0.21872985"}
2023/5/4 23:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.06310089", "down": "0.0019054911", "stationary": "0.93499357"}
2023/5/4 23:10	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.021732042", "down": "0.94543797", "stationary": "0.032830086"}
2023/5/4 23:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.33396825", "down": "0.29998356", "stationary": "0.36604825"}
2023/5/4 23:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.5235903", "down": "0.38865262", "stationary": "0.08775705"}
2023/5/4 23:20	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 23:00:00", "interval": "1h", "up": "0.48413718", "down": "0.08979305", "stationary": "0.4260697"}
